Mapping parameters for Hippocampus kuda (Spotted seahorse)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 |  77 ,
Bounding Box (NSWE): ,39,-28,32,-154

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,7,34,68
Temperature (°C),1,-1.75,21.18,28.94,33.14
Salinity (psu),1,30.56,33.45000000000001,36.73,39.01
Primary Production,1,0,233,1507,2120
Sea Ice Concentration,1,-1,0,0,0.25
Distance to Land (km),1,0,0,20,50
 

Map data (HSPEC) for predicted occurrences (n = 2715): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Hippocampus,kuda,8.25,78.25,1007:488:1,0.01,1,1,1,0.01468189233279,1,0.76666666666667
Hippocampus,kuda,2.75,99.75,1009:229:4,0.09,0.28571428571429,0.89761904761905,0.3598615916955,1,1,1
Hippocampus,kuda,3.25,99.25,1009:239:1,0.18,0.57142857142857,0.88809523809524,0.3598615916955,1,1,1
Hippocampus,kuda,3.25,99.75,1009:239:2,0.12,1,0.88809523809524,0.3598615916955,0.36704730831974,1,1
Hippocampus,kuda,1.75,100.75,1010:110:4,0.13,0.14285714285714,0.91904761904762,1,1,1,1
Hippocampus,kuda,1.75,103.75,1010:113:4,0.07,0.14285714285714,0.9952380952381,0.77854671280277,0.66394779771615,1,1
Hippocampus,kuda,3.75,100.75,1010:130:4,0.12,1,0.88571428571429,0.3598615916955,0.42088091353997,1,0.86666666666667
Hippocampus,kuda,4.25,100.75,1010:140:2,0.16,1,0.88333333333333,0.3598615916955,0.49918433931485,1,1
Hippocampus,kuda,4.75,100.25,1010:140:3,0.13,1,0.88333333333333,0.3598615916955,0.54812398042414,1,0.76666666666667
Hippocampus,kuda,9.75,106.75,1010:496:4,0.09,1,1,0.92733564013841,0.1141924959217,1,0.86666666666667
Hippocampus,kuda,1.25,111.25,1011:111:1,0.08,0.14285714285714,0.90952380952381,0.59861591695502,1,1,1
Hippocampus,kuda,2.25,111.25,1011:121:1,0.13,1,0.93809523809524,0.59861591695502,0.22512234910277,1,1
Hippocampus,kuda,2.75,111.75,1011:121:4,0.11,1,0.93809523809524,0.65397923875433,0.1810766721044,1,1
Hippocampus,kuda,2.75,112.25,1011:122:3,0.18,0.85714285714286,0.96190476190476,0.55363321799308,0.38825448613377,1,1
Hippocampus,kuda,1.25,117.75,1011:217:2,0.14,0.14285714285714,0.97857142857143,1,1,1,1
Hippocampus,kuda,2.75,117.75,1011:227:4,0.07,1,0.97619047619048,1,0.070146818923328,1,1
Hippocampus,kuda,3.75,117.25,1011:237:3,0.14,0.14285714285714,0.97857142857143,1,1,1,1
Hippocampus,kuda,4.25,117.25,1011:247:1,0.14,0.14285714285714,0.9952380952381,1,1,1,1
Hippocampus,kuda,13.75,47.25,1104:237:3,0.08,1,1,1,0.079934747145188,1,1
Hippocampus,kuda,14.25,49.25,1104:249:1,0.01,1,1,1,0.01468189233279,1,0.76666666666667
Hippocampus,kuda,14.75,49.25,1104:249:3,0.03,1,1,1,0.027732463295269,1,1
Hippocampus,kuda,16.25,73.25,1107:363:1,0.08,1,1,1,0.099510603588907,1,0.83333333333333
Hippocampus,kuda,16.75,73.25,1107:363:3,0.04,1,1,1,0.040783034257749,1,0.96666666666667
Hippocampus,kuda,17.25,73.25,1107:373:1,0.19,1,1,1,0.18597063621533,1,1
Hippocampus,kuda,18.75,73.25,1107:383:3,0.14,0.14285714285714,1,1,1,1,1
Hippocampus,kuda,19.25,73.25,1107:393:1,0.05,0.14285714285714,1,1,0.35236541598695,1,1
Hippocampus,kuda,17.75,83.25,1108:373:3,0.02,1,1,0.020761245674741,1,1,1
Hippocampus,kuda,17.75,83.75,1108:373:4,0.02,1,1,0.020761245674741,1,1,0.8
Hippocampus,kuda,18.25,83.75,1108:383:2,0.01,1,1,0.020761245674741,0.36215334420881,1,1
Hippocampus,kuda,18.25,84.25,1108:384:1,0.02,1,1,0.020761245674741,0.87112561174551,1,0.9
Hippocampus,kuda,18.75,84.25,1108:384:3,0.13,1,1,0.16955017301038,0.79608482871126,1,1
Hippocampus,kuda,18.75,84.75,1108:384:4,0.13,1,1,0.16955017301038,0.88743882544861,1,0.86666666666667
Hippocampus,kuda,19.25,84.75,1108:394:2,0.15,1,1,0.16955017301038,0.87275693311582,1,1
Hippocampus,kuda,19.25,85.25,1108:495:1,0.13,1,1,0.16955017301038,0.93148450244698,1,0.83333333333333
Hippocampus,kuda,13.25,94.25,1109:134:1,0.17,1,1,0.22145328719723,1,1,0.76666666666667
Hippocampus,kuda,14.75,93.75,1109:143:4,0.16,1,1,0.21107266435986,1,1,0.76666666666667
Hippocampus,kuda,13.25,98.25,1109:238:1,0.07,1,1,0.096885813148789,1,1,0.76666666666667
Hippocampus,kuda,13.25,98.75,1109:238:2,0.10,1,1,0.096885813148789,1,1,1
Hippocampus,kuda,13.75,98.25,1109:238:3,0.10,1,1,0.096885813148789,1,1,1
Hippocampus,kuda,17.25,94.25,1109:374:1,0.01,1,1,0.017301038062284,0.79119086460033,1,0.8
Hippocampus,kuda,17.25,94.75,1109:374:2,0.02,1,1,0.017301038062284,1,1,1
Hippocampus,kuda,17.75,94.75,1109:374:4,0.02,1,1,0.017301038062284,0.96574225122349,1,1
Hippocampus,kuda,10.25,106.25,1110:206:1,0.13,0.14285714285714,1,0.92733564013841,1,1,1
Hippocampus,kuda,10.75,106.75,1110:206:4,0.13,0.14285714285714,1,0.92733564013841,1,1,1
Hippocampus,kuda,18.25,105.75,1110:485:2,0.19,0.28571428571429,1,0.65397923875433,1,1,1
Hippocampus,kuda,19.75,110.25,1111:390:3,0.14,0.14285714285714,1,1,1,1,1
Hippocampus,kuda,20.75,39.25,1203:209:3,0.13,1,1,0.15350877192983,1,1,0.86666666666667
Hippocampus,kuda,20.75,39.75,1203:209:4,0.15,1,1,0.15350877192983,1,1,1
Hippocampus,kuda,25.75,34.25,1203:354:3,0.06,1,1,0.057017543859647,1,1,1
Hippocampus,kuda,25.75,34.75,1203:354:4,0.05,1,1,0.057017543859647,1,1,0.93333333333333
Hippocampus,kuda,26.75,33.75,1203:363:4,0.06,1,1,0.057017543859647,1,1,1
Hippocampus,kuda,26.25,34.25,1203:364:1,0.06,1,1,0.057017543859647,1,1,1
Hippocampus,kuda,26.75,34.25,1203:364:3,0.05,1,1,0.057017543859647,1,1,0.86666666666667
Hippocampus,kuda,27.25,33.75,1203:373:2,0.17,1,1,0.16666666666666,1,1,1
Hippocampus,kuda,27.75,33.75,1203:373:4,0.16,1,1,0.16666666666666,1,1,0.96666666666667
Hippocampus,kuda,27.75,34.25,1203:374:3,0.17,1,1,0.16666666666666,1,1,1
Hippocampus,kuda,28.75,32.75,1203:382:4,0.10,1,1,0.16666666666666,0.59656652360515,1,1
Hippocampus,kuda,28.25,33.25,1203:383:1,0.17,1,1,0.16666666666666,1,1,1
Hippocampus,kuda,28.25,33.75,1203:383:2,0.17,1,1,0.16666666666666,1,1,1
Hippocampus,kuda,28.75,33.25,1203:383:3,0.17,1,1,0.16666666666666,1,1,1
Hippocampus,kuda,28.25,34.25,1203:384:1,0.17,1,1,0.16666666666666,1,1,1
Hippocampus,kuda,28.25,34.75,1203:384:2,0.17,1,1,0.16666666666666,1,1,1
Hippocampus,kuda,28.75,34.75,1203:384:4,0.17,1,1,0.16666666666666,1,1,1
Hippocampus,kuda,29.25,32.75,1203:392:2,0.03,1,1,0.026315789473682,1,1,1
Hippocampus,kuda,29.75,32.25,1203:392:3,0.03,1,1,0.026315789473682,1,1,1
Hippocampus,kuda,29.75,32.75,1203:392:4,0.03,1,1,0.026315789473682,1,1,1
Hippocampus,kuda,29.25,33.25,1203:393:1,0.17,1,1,0.16666666666666,1,1,1
Hippocampus,kuda,29.25,34.75,1203:394:2,0.17,1,1,0.16666666666666,1,1,1
Hippocampus,kuda,29.75,34.75,1203:394:4,0.17,1,1,0.16666666666666,1,1,1
Hippocampus,kuda,27.75,35.25,1203:475:3,0.16,1,1,0.16666666666666,1,1,0.93333333333333
Hippocampus,kuda,27.75,35.75,1203:475:4,0.17,1,1,0.16666666666666,1,1,1
Hippocampus,kuda,28.25,35.25,1203:485:1,0.17,1,1,0.16666666666666,1,1,1
Hippocampus,kuda,28.75,48.25,1204:488:3,0.07,1,1,0.12719298245614,0.51223491027732,1,1
Hippocampus,kuda,28.75,48.75,1204:488:4,0.11,1,1,0.12719298245614,1,1,0.86666666666667
Hippocampus,kuda,29.25,47.75,1204:497:2,0.13,1,1,0.12719298245614,1,1,1
Hippocampus,kuda,29.75,47.75,1204:497:4,0.13,1,1,0.12719298245614,1,1,1
Hippocampus,kuda,29.75,48.25,1204:498:3,0.13,1,1,0.12719298245614,1,1,1
Hippocampus,kuda,24.25,54.25,1205:144:1,0.04,1,1,0.035087719298245,1,1,1
Hippocampus,kuda,24.25,54.75,1205:144:2,0.01,0.14285714285714,1,0.035087719298245,1,1,1
Hippocampus,kuda,24.75,54.75,1205:144:4,0.04,1,1,0.035087719298245,1,1,1
Hippocampus,kuda,20.75,58.75,1205:208:4,0.13,1,1,1,0.13213703099511,1,1
Hippocampus,kuda,25.25,54.25,1205:354:1,0.03,1,1,0.035087719298245,1,1,0.83333333333333
Hippocampus,kuda,25.75,54.75,1205:354:4,0.03,1,1,0.035087719298245,1,1,0.83333333333333
Hippocampus,kuda,25.25,55.25,1205:455:1,0.04,1,1,0.035087719298245,1,1,1
Hippocampus,kuda,22.25,69.75,1206:229:2,0.08,0.57142857142857,1,1,0.13376835236542,1,1
Hippocampus,kuda,23.75,68.75,1206:238:4,0.02,0.14285714285714,1,1,0.12398042414356,1,1
Hippocampus,kuda,24.75,66.75,1206:246:4,0.19,1,1,1,0.20880913539967,1,0.93333333333333
Hippocampus,kuda,25.25,62.25,1206:352:1,0.11,1,1,1,0.11256117455139,1,1
Hippocampus,kuda,21.25,70.25,1207:110:1,0.14,1,1,1,0.14192495921697,1,1
Hippocampus,kuda,21.25,106.75,1210:216:2,0.08,0.14285714285714,1,0.52941176470588,1,1,1
Hippocampus,kuda,21.25,107.25,1210:217:1,0.15,0.28571428571429,1,0.52941176470588,1,1,1
Hippocampus,kuda,22.75,113.25,1211:123:3,0.14,0.14285714285714,1,1,1,1,1
Hippocampus,kuda,23.25,113.25,1211:133:1,0.14,0.14285714285714,1,1,1,1,1
Hippocampus,kuda,23.25,113.75,1211:133:2,0.14,0.14285714285714,1,1,1,1,1
Hippocampus,kuda,26.75,120.25,1212:360:3,0.02,1,1,1,0.021207177814029,1,0.93333333333333
Hippocampus,kuda,27.25,120.75,1212:370:2,0.07,1,1,1,0.083197389885808,1,0.9
Hippocampus,kuda,28.25,120.75,1212:380:2,0.08,0.14285714285714,0.97601395551679,1,0.57096247960848,1,1
Hippocampus,kuda,28.75,121.75,1212:381:4,0.17,1,0.95595290013083,1,0.18270799347471,1,1
Hippocampus,kuda,29.25,121.75,1212:391:2,0.15,1,0.89620584387266,0.72318339100346,0.22838499184339,1,1
Hippocampus,kuda,30.25,48.25,1304:208:1,0.02,0.28571428571429,1,0.12719298245614,0.44535073409462,1,1
Hippocampus,kuda,30.25,48.75,1304:208:2,0.12,1,1,0.12719298245614,0.94290375203915,1,1
Hippocampus,kuda,34.75,119.25,1311:249:3,0.12,1,0.74313126907981,0.280276816609,0.59216965742251,1,1
Hippocampus,kuda,35.25,119.25,1311:459:1,0.19,1,0.74487570867859,0.25259515570934,1,1,1
Hippocampus,kuda,35.25,119.75,1311:459:2,0.18,1,0.74487570867859,0.25259515570934,1,1,0.93333333333333
Hippocampus,kuda,35.75,119.75,1311:459:4,0.19,1,0.74487570867859,0.25259515570934,1,1,1
Hippocampus,kuda,30.25,120.75,1312:100:2,0.03,1,0.83427823811601,0.30103806228374,0.10603588907015,1,1
Hippocampus,kuda,30.75,121.25,1312:101:3,0.09,1,0.84561709550807,0.30103806228374,0.36541598694943,1,1
Hippocampus,kuda,31.75,120.75,1312:110:4,0.01,1,0.82511993022242,0.048442906574395,0.2952691680261,1,1
Hippocampus,kuda,31.25,121.25,1312:111:1,0.02,1,0.81770606192761,0.048442906574395,0.61827079934747,1,1
Hippocampus,kuda,31.25,121.75,1312:111:2,0.01,1,0.81770606192761,0.048442906574395,0.278955954323,1,1
Hippocampus,kuda,31.75,121.25,1312:111:3,0.01,1,0.81770606192761,0.048442906574395,0.35236541598695,1,1
Hippocampus,kuda,31.75,121.75,1312:111:4,0.01,1,0.81770606192761,0.048442906574395,0.32463295269168,1,1
Hippocampus,kuda,32.25,120.75,1312:120:2,0.04,1,0.79677278674226,0.23875432525952,0.23654159869494,1,1
