Mapping parameters for Thaleichthys pacificus (Eulachon)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 61 |  67 |  77,
Bounding Box (NSWE): ,61,36,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,34,140,300
Temperature (°C),1,-1.22,4,11.38,16.9
Salinity (psu),1,30.27,31.17,32.33,33.29
Primary Production,1,425,637,1938,2742
Sea Ice Concentration,1,-0.97,0,0.0799999982118607,0.43
Distance to Land (km),0,0,6,192,279
 

Map data (HSPEC) for predicted occurrences (n = 1842): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Thaleichthys,pacificus,39.25,119.75,1311:499:2,0.14
Thaleichthys,pacificus,39.75,119.25,1311:499:3,0.19
Thaleichthys,pacificus,39.75,119.75,1311:499:4,0.19
Thaleichthys,pacificus,36.75,120.75,1312:360:4,0.02
Thaleichthys,pacificus,37.25,120.25,1312:370:1,0.04
Thaleichthys,pacificus,37.75,120.25,1312:370:3,0.04
Thaleichthys,pacificus,37.75,120.75,1312:370:4,0.04
Thaleichthys,pacificus,37.25,121.75,1312:371:2,0.03
Thaleichthys,pacificus,37.75,121.25,1312:371:3,0.04
Thaleichthys,pacificus,38.25,120.25,1312:380:1,0.04
Thaleichthys,pacificus,38.25,120.75,1312:380:2,0.04
Thaleichthys,pacificus,38.75,120.25,1312:380:3,0.03
Thaleichthys,pacificus,38.75,120.75,1312:380:4,0.04
Thaleichthys,pacificus,38.25,121.25,1312:381:1,0.05
Thaleichthys,pacificus,38.75,121.25,1312:381:3,0.05
Thaleichthys,pacificus,39.25,120.25,1312:390:1,0.07
Thaleichthys,pacificus,39.25,120.75,1312:390:2,0.09
Thaleichthys,pacificus,39.75,120.25,1312:390:3,0.08
Thaleichthys,pacificus,39.75,120.75,1312:390:4,0.07
Thaleichthys,pacificus,39.25,121.25,1312:391:1,0.18
Thaleichthys,pacificus,39.75,121.25,1312:391:3,0.14
Thaleichthys,pacificus,39.75,121.75,1312:391:4,0.14
Thaleichthys,pacificus,37.25,125.75,1312:475:2,0.19
Thaleichthys,pacificus,37.75,126.75,1312:476:4,0.06
Thaleichthys,pacificus,38.25,125.25,1312:485:1,0.09
Thaleichthys,pacificus,38.25,125.75,1312:485:2,0.04
Thaleichthys,pacificus,38.75,125.75,1312:485:4,0.01
Thaleichthys,pacificus,39.75,125.75,1312:495:4,0.02
Thaleichthys,pacificus,40.25,119.75,1411:209:2,0.19
Thaleichthys,pacificus,40.25,120.75,1412:100:2,0.15
Thaleichthys,pacificus,40.25,121.25,1412:101:1,0.06
Thaleichthys,pacificus,40.25,121.75,1412:101:2,0.19
Thaleichthys,pacificus,40.75,121.25,1412:101:3,0.18
Thaleichthys,pacificus,40.75,121.75,1412:101:4,0.19
Thaleichthys,pacificus,40.75,122.25,1412:102:3,0.18
Thaleichthys,pacificus,41.25,121.75,1412:111:2,0.01
Thaleichthys,pacificus,41.75,143.25,1414:113:3,0.04
Thaleichthys,pacificus,41.75,143.75,1414:113:4,0.04
Thaleichthys,pacificus,42.25,143.25,1414:123:1,0.04
Thaleichthys,pacificus,42.25,143.75,1414:123:2,0.04
Thaleichthys,pacificus,42.75,143.25,1414:123:3,0.04
Thaleichthys,pacificus,42.75,143.75,1414:123:4,0.04
Thaleichthys,pacificus,43.25,144.25,1414:134:1,0.03
Thaleichthys,pacificus,44.75,144.75,1414:144:4,0.01
Thaleichthys,pacificus,44.25,148.25,1414:248:1,0.11
Thaleichthys,pacificus,47.75,144.25,1414:374:3,0.07
Thaleichthys,pacificus,45.75,148.25,1414:458:3,0.13
Thaleichthys,pacificus,45.75,150.75,1415:350:4,0.16
Thaleichthys,pacificus,46.25,151.25,1415:361:1,0.14
Thaleichthys,pacificus,46.75,151.25,1415:361:3,0.13
Thaleichthys,pacificus,47.25,151.75,1415:371:2,0.15
Thaleichthys,pacificus,47.25,152.25,1415:372:1,0.15
Thaleichthys,pacificus,47.75,152.75,1415:372:4,0.19
Thaleichthys,pacificus,49.25,154.25,1415:394:1,0.15
Thaleichthys,pacificus,54.75,139.75,1513:249:4,0.04
Thaleichthys,pacificus,55.75,136.75,1513:456:4,0.02
Thaleichthys,pacificus,55.25,137.75,1513:457:2,0.07
Thaleichthys,pacificus,55.75,137.25,1513:457:3,0.12
Thaleichthys,pacificus,55.25,138.25,1513:458:1,0.12
Thaleichthys,pacificus,55.25,138.75,1513:458:2,0.17
Thaleichthys,pacificus,55.25,139.25,1513:459:1,0.16
Thaleichthys,pacificus,55.25,139.75,1513:459:2,0.14
Thaleichthys,pacificus,55.75,139.75,1513:459:4,0.15
Thaleichthys,pacificus,56.25,137.25,1513:467:1,0.11
Thaleichthys,pacificus,50.25,140.25,1514:100:1,0.01
Thaleichthys,pacificus,50.75,141.75,1514:101:4,0.02
Thaleichthys,pacificus,50.25,144.75,1514:104:2,0.11
Thaleichthys,pacificus,51.25,140.75,1514:110:2,0.19
Thaleichthys,pacificus,51.75,140.75,1514:110:4,0.15
Thaleichthys,pacificus,51.75,141.25,1514:111:3,0.13
Thaleichthys,pacificus,51.75,141.75,1514:111:4,0.09
Thaleichthys,pacificus,51.25,142.25,1514:112:1,0.13
Thaleichthys,pacificus,51.75,142.25,1514:112:3,0.04
Thaleichthys,pacificus,52.25,143.25,1514:123:1,0.17
Thaleichthys,pacificus,53.25,142.75,1514:132:2,0.01
Thaleichthys,pacificus,54.25,140.75,1514:140:2,0.04
Thaleichthys,pacificus,54.75,140.25,1514:140:3,0.07
Thaleichthys,pacificus,54.75,140.75,1514:140:4,0.11
Thaleichthys,pacificus,54.25,141.25,1514:141:1,0.06
Thaleichthys,pacificus,54.25,142.75,1514:142:2,0.11
Thaleichthys,pacificus,54.75,142.75,1514:142:4,0.13
Thaleichthys,pacificus,54.25,143.25,1514:143:1,0.11
Thaleichthys,pacificus,54.25,144.25,1514:144:1,0.03
Thaleichthys,pacificus,50.25,145.25,1514:205:1,0.19
Thaleichthys,pacificus,55.25,140.25,1514:350:1,0.14
Thaleichthys,pacificus,55.25,140.75,1514:350:2,0.03
Thaleichthys,pacificus,55.75,140.75,1514:350:4,0.13
Thaleichthys,pacificus,55.75,143.25,1514:353:3,0.17
Thaleichthys,pacificus,55.25,144.75,1514:354:2,0.16
Thaleichthys,pacificus,55.75,144.25,1514:354:3,0.01
Thaleichthys,pacificus,56.25,140.25,1514:360:1,0.18
Thaleichthys,pacificus,56.25,140.75,1514:360:2,0.15
Thaleichthys,pacificus,56.25,142.75,1514:362:2,0.04
Thaleichthys,pacificus,58.75,141.75,1514:381:4,0.18
Thaleichthys,pacificus,58.25,143.75,1514:383:2,0.19
Thaleichthys,pacificus,58.25,144.25,1514:384:1,0.17
Thaleichthys,pacificus,59.25,142.75,1514:392:2,0.17
Thaleichthys,pacificus,59.25,143.75,1514:393:2,0.16
Thaleichthys,pacificus,59.25,144.25,1514:394:1,0.15
Thaleichthys,pacificus,59.25,144.75,1514:394:2,0.17
Thaleichthys,pacificus,55.25,145.25,1514:455:1,0.19
Thaleichthys,pacificus,55.25,145.75,1514:455:2,0.13
Thaleichthys,pacificus,55.75,147.25,1514:457:3,0.04
Thaleichthys,pacificus,55.75,147.75,1514:457:4,0.12
