Mapping parameters for Lepidonotothen squamifrons (Grey rockcod)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Segschneider, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World Wide Web electronic publication, www.aquamaps.org, version 10/2019 (final)."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  48 |  58 |  88 ,
Bounding Box (NSWE): ,-45,-79,-180,180

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,10,195,312,900
Temperature (°C),1,-2,-1.62,4.38,7.44
Salinity (psu),1,32.81,33.31,33.95,34.45
Primary Production (mgC·m-3·day-1) ,1,0.84,1.84,6.66,10.91
Sea Ice Concentration (0-1 fraction),1,-0.82,0,0.64,0.8
Dissolved Bottom Oxygen (mmol·m-3),0,174.77,211.87,304.39,359.28
Distance to Land (km),0,6,12,301,847
 

Map data (HSPEC) for predicted occurrences (n = 3980): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Lepidonotothen,squamifrons,-46.75,33.75,3403:363:4,0.01
Lepidonotothen,squamifrons,-46.75,34.25,3403:364:3,0.02
Lepidonotothen,squamifrons,-47.25,33.75,3403:373:2,0.01
Lepidonotothen,squamifrons,-45.75,35.25,3403:455:3,0.03
Lepidonotothen,squamifrons,-46.25,35.25,3403:465:1,0.10
Lepidonotothen,squamifrons,-46.25,37.25,3403:467:1,0.18
Lepidonotothen,squamifrons,-46.25,38.75,3403:468:2,0.19
Lepidonotothen,squamifrons,-46.25,39.25,3403:469:1,0.06
Lepidonotothen,squamifrons,-45.25,41.75,3404:351:2,0.05
Lepidonotothen,squamifrons,-45.75,41.75,3404:351:4,0.01
Lepidonotothen,squamifrons,-45.25,42.25,3404:352:1,0.01
Lepidonotothen,squamifrons,-45.25,50.75,3405:350:2,0.15
Lepidonotothen,squamifrons,-46.25,66.75,3406:466:2,0.19
Lepidonotothen,squamifrons,-46.75,66.25,3406:466:3,0.16
Lepidonotothen,squamifrons,-46.25,68.25,3406:468:1,0.14
Lepidonotothen,squamifrons,-48.25,65.75,3406:485:2,0.19
Lepidonotothen,squamifrons,-48.75,65.75,3406:485:4,0.10
Lepidonotothen,squamifrons,-48.75,66.25,3406:486:3,0.12
Lepidonotothen,squamifrons,-48.75,69.75,3406:489:4,0.16
Lepidonotothen,squamifrons,-46.75,71.75,3407:361:4,0.03
Lepidonotothen,squamifrons,-48.75,72.25,3407:382:3,0.06
Lepidonotothen,squamifrons,-50.75,1.25,3500:101:3,0.08
Lepidonotothen,squamifrons,-50.75,3.75,3500:103:4,0.01
Lepidonotothen,squamifrons,-54.75,0.75,3500:140:4,0.08
Lepidonotothen,squamifrons,-54.25,5.75,3500:245:2,0.19
Lepidonotothen,squamifrons,-53.25,22.25,3502:132:1,0.13
Lepidonotothen,squamifrons,-53.75,44.25,3504:134:3,0.16
Lepidonotothen,squamifrons,-53.75,44.75,3504:134:4,0.04
Lepidonotothen,squamifrons,-52.75,47.75,3504:227:4,0.16
Lepidonotothen,squamifrons,-56.75,67.75,3506:467:4,0.01
Lepidonotothen,squamifrons,-50.25,75.75,3507:205:2,0.13
Lepidonotothen,squamifrons,-52.75,78.75,3507:228:4,0.09
Lepidonotothen,squamifrons,-53.25,75.25,3507:235:1,0.18
Lepidonotothen,squamifrons,-53.25,75.75,3507:235:2,0.05
Lepidonotothen,squamifrons,-58.75,76.75,3507:486:4,0.14
Lepidonotothen,squamifrons,-55.25,146.25,3514:456:1,0.16
Lepidonotothen,squamifrons,-55.25,146.75,3514:456:2,0.15
Lepidonotothen,squamifrons,-69.75,14.25,3601:394:3,0.18
Lepidonotothen,squamifrons,-69.75,15.25,3601:495:3,0.16
Lepidonotothen,squamifrons,-69.25,18.25,3601:498:1,0.12
Lepidonotothen,squamifrons,-69.75,25.25,3602:495:3,0.17
Lepidonotothen,squamifrons,-69.25,27.75,3602:497:2,0.04
Lepidonotothen,squamifrons,-65.75,33.25,3603:353:3,0.10
Lepidonotothen,squamifrons,-66.25,33.75,3603:363:2,0.15
Lepidonotothen,squamifrons,-66.25,34.25,3603:364:1,0.15
Lepidonotothen,squamifrons,-68.25,34.25,3603:384:1,0.09
Lepidonotothen,squamifrons,-68.25,34.75,3603:384:2,0.01
Lepidonotothen,squamifrons,-68.75,34.25,3603:384:3,0.11
Lepidonotothen,squamifrons,-69.25,31.75,3603:391:2,0.13
Lepidonotothen,squamifrons,-69.25,33.25,3603:393:1,0.03
Lepidonotothen,squamifrons,-68.25,35.25,3603:485:1,0.01
Lepidonotothen,squamifrons,-68.25,35.75,3603:485:2,0.04
Lepidonotothen,squamifrons,-68.25,36.25,3603:486:1,0.12
Lepidonotothen,squamifrons,-68.25,36.75,3603:486:2,0.11
Lepidonotothen,squamifrons,-68.25,37.25,3603:487:1,0.16
Lepidonotothen,squamifrons,-68.25,37.75,3603:487:2,0.11
Lepidonotothen,squamifrons,-68.75,38.25,3603:488:3,0.03
Lepidonotothen,squamifrons,-68.75,38.75,3603:488:4,0.10
Lepidonotothen,squamifrons,-68.75,39.25,3603:489:3,0.19
Lepidonotothen,squamifrons,-69.25,35.25,3603:495:1,0.03
Lepidonotothen,squamifrons,-69.75,35.25,3603:495:3,0.05
Lepidonotothen,squamifrons,-69.75,35.75,3603:495:4,0.06
Lepidonotothen,squamifrons,-69.75,36.25,3603:496:3,0.03
Lepidonotothen,squamifrons,-69.75,36.75,3603:496:4,0.01
Lepidonotothen,squamifrons,-69.25,38.75,3603:498:2,0.13
Lepidonotothen,squamifrons,-69.75,38.75,3603:498:4,0.05
Lepidonotothen,squamifrons,-68.25,43.25,3604:383:1,0.01
Lepidonotothen,squamifrons,-67.75,47.25,3604:477:3,0.03
Lepidonotothen,squamifrons,-66.75,50.75,3605:360:4,0.06
Lepidonotothen,squamifrons,-66.75,56.25,3605:466:3,0.01
Lepidonotothen,squamifrons,-66.25,59.25,3605:469:1,0.16
Lepidonotothen,squamifrons,-67.25,56.25,3605:476:1,0.01
Lepidonotothen,squamifrons,-67.25,56.75,3605:476:2,0.04
Lepidonotothen,squamifrons,-67.75,61.25,3606:371:3,0.13
Lepidonotothen,squamifrons,-66.75,67.75,3606:467:4,0.04
Lepidonotothen,squamifrons,-66.75,68.25,3606:468:3,0.16
Lepidonotothen,squamifrons,-68.75,69.75,3606:489:4,0.07
Lepidonotothen,squamifrons,-69.25,68.75,3606:498:2,0.01
Lepidonotothen,squamifrons,-69.75,68.75,3606:498:4,0.17
Lepidonotothen,squamifrons,-69.25,71.75,3607:391:2,0.18
Lepidonotothen,squamifrons,-69.75,73.75,3607:393:4,0.13
Lepidonotothen,squamifrons,-66.25,79.25,3607:469:1,0.06
Lepidonotothen,squamifrons,-68.75,78.25,3607:488:3,0.03
Lepidonotothen,squamifrons,-69.75,75.25,3607:495:3,0.08
Lepidonotothen,squamifrons,-69.75,75.75,3607:495:4,0.01
Lepidonotothen,squamifrons,-65.75,81.75,3608:351:4,0.12
Lepidonotothen,squamifrons,-65.75,82.25,3608:352:3,0.16
Lepidonotothen,squamifrons,-65.75,82.75,3608:352:4,0.19
Lepidonotothen,squamifrons,-66.75,82.75,3608:362:4,0.14
Lepidonotothen,squamifrons,-66.75,84.75,3608:364:4,0.16
Lepidonotothen,squamifrons,-67.75,81.75,3608:371:4,0.04
Lepidonotothen,squamifrons,-67.25,82.25,3608:372:1,0.07
Lepidonotothen,squamifrons,-67.75,82.25,3608:372:3,0.10
Lepidonotothen,squamifrons,-67.75,82.75,3608:372:4,0.15
Lepidonotothen,squamifrons,-67.75,83.25,3608:373:3,0.08
Lepidonotothen,squamifrons,-67.25,84.25,3608:374:1,0.12
Lepidonotothen,squamifrons,-66.75,85.25,3608:465:3,0.03
Lepidonotothen,squamifrons,-66.75,85.75,3608:465:4,0.02
Lepidonotothen,squamifrons,-66.75,86.25,3608:466:3,0.06
Lepidonotothen,squamifrons,-66.75,86.75,3608:466:4,0.11
Lepidonotothen,squamifrons,-66.25,87.25,3608:467:1,0.16
Lepidonotothen,squamifrons,-66.75,87.25,3608:467:3,0.13
Lepidonotothen,squamifrons,-66.75,87.75,3608:467:4,0.18
Lepidonotothen,squamifrons,-66.75,88.25,3608:468:3,0.10
Lepidonotothen,squamifrons,-66.75,88.75,3608:468:4,0.09
Lepidonotothen,squamifrons,-67.25,85.25,3608:475:1,0.06
Lepidonotothen,squamifrons,-67.25,85.75,3608:475:2,0.06
Lepidonotothen,squamifrons,-64.25,95.25,3609:245:1,0.18
Lepidonotothen,squamifrons,-65.25,90.75,3609:350:2,0.04
Lepidonotothen,squamifrons,-66.75,94.75,3609:364:4,0.19
Lepidonotothen,squamifrons,-65.75,95.75,3609:455:4,0.03
Lepidonotothen,squamifrons,-65.25,96.25,3609:456:1,0.05
Lepidonotothen,squamifrons,-65.25,96.75,3609:456:2,0.09
Lepidonotothen,squamifrons,-65.75,96.75,3609:456:4,0.03
Lepidonotothen,squamifrons,-65.75,97.25,3609:457:3,0.06
Lepidonotothen,squamifrons,-65.75,97.75,3609:457:4,0.07
Lepidonotothen,squamifrons,-65.25,98.25,3609:458:1,0.06
Lepidonotothen,squamifrons,-65.25,98.75,3609:458:2,0.06
Lepidonotothen,squamifrons,-65.75,98.25,3609:458:3,0.08
Lepidonotothen,squamifrons,-65.75,98.75,3609:458:4,0.10
Lepidonotothen,squamifrons,-65.25,99.25,3609:459:1,0.07
Lepidonotothen,squamifrons,-65.25,99.75,3609:459:2,0.16
Lepidonotothen,squamifrons,-65.75,99.25,3609:459:3,0.16
Lepidonotothen,squamifrons,-65.75,99.75,3609:459:4,0.09
Lepidonotothen,squamifrons,-66.25,95.75,3609:465:2,0.14
Lepidonotothen,squamifrons,-66.75,95.75,3609:465:4,0.06
Lepidonotothen,squamifrons,-66.25,96.25,3609:466:1,0.13
Lepidonotothen,squamifrons,-66.25,96.75,3609:466:2,0.14
Lepidonotothen,squamifrons,-66.75,96.25,3609:466:3,0.02
Lepidonotothen,squamifrons,-65.75,100.25,3610:350:3,0.03
Lepidonotothen,squamifrons,-65.75,100.75,3610:350:4,0.01
Lepidonotothen,squamifrons,-65.75,101.25,3610:351:3,0.06
Lepidonotothen,squamifrons,-66.25,100.25,3610:360:1,0.09
Lepidonotothen,squamifrons,-66.75,107.75,3610:467:4,0.03
Lepidonotothen,squamifrons,-66.25,111.25,3611:361:1,0.07
Lepidonotothen,squamifrons,-65.25,117.25,3611:457:1,0.19
Lepidonotothen,squamifrons,-65.75,117.25,3611:457:3,0.09
Lepidonotothen,squamifrons,-65.75,117.75,3611:457:4,0.05
Lepidonotothen,squamifrons,-65.75,118.25,3611:458:3,0.06
Lepidonotothen,squamifrons,-65.75,118.75,3611:458:4,0.08
Lepidonotothen,squamifrons,-65.25,119.25,3611:459:1,0.13
Lepidonotothen,squamifrons,-65.75,119.25,3611:459:3,0.18
Lepidonotothen,squamifrons,-67.25,116.75,3611:476:2,0.02
Lepidonotothen,squamifrons,-67.25,118.25,3611:478:1,0.10
Lepidonotothen,squamifrons,-67.25,118.75,3611:478:2,0.17
Lepidonotothen,squamifrons,-67.25,119.25,3611:479:1,0.15
Lepidonotothen,squamifrons,-65.75,122.75,3612:352:4,0.04
Lepidonotothen,squamifrons,-67.25,120.25,3612:370:1,0.14
Lepidonotothen,squamifrons,-67.25,120.75,3612:370:2,0.18
Lepidonotothen,squamifrons,-67.25,121.25,3612:371:1,0.11
Lepidonotothen,squamifrons,-66.75,126.75,3612:466:4,0.08
Lepidonotothen,squamifrons,-66.25,134.75,3613:364:2,0.15
Lepidonotothen,squamifrons,-66.75,138.75,3613:468:4,0.06
Lepidonotothen,squamifrons,-67.75,143.75,3614:373:4,0.09
Lepidonotothen,squamifrons,-67.25,144.25,3614:374:1,0.14
Lepidonotothen,squamifrons,-67.75,144.25,3614:374:3,0.14
Lepidonotothen,squamifrons,-66.75,149.75,3614:469:4,0.07
Lepidonotothen,squamifrons,-67.25,148.75,3614:478:2,0.11
Lepidonotothen,squamifrons,-67.75,148.75,3614:478:4,0.07
Lepidonotothen,squamifrons,-67.25,149.25,3614:479:1,0.02
Lepidonotothen,squamifrons,-68.25,146.75,3614:486:2,0.15
Lepidonotothen,squamifrons,-68.25,147.25,3614:487:1,0.14
Lepidonotothen,squamifrons,-68.25,147.75,3614:487:2,0.05
Lepidonotothen,squamifrons,-65.75,150.25,3615:350:3,0.09
Lepidonotothen,squamifrons,-65.75,150.75,3615:350:4,0.03
Lepidonotothen,squamifrons,-66.25,150.25,3615:360:1,0.10
